Date,High,Low,Open,Close,Volume,Adj Close
2016-03-10,102.23999786376953,100.1500015258789,101.41000366210938,101.16999816894531,33513600.0,96.48174285888672
2016-03-11,102.27999877929688,101.5,102.23999786376953,102.26000213623047,27408200.0,97.5212631225586
2016-03-14,102.91000366210938,101.77999877929688,101.91000366210938,102.5199966430664,25076100.0,97.76919555664062
2016-03-15,105.18000030517578,103.8499984741211,103.95999908447266,104.58000183105469,40067700.0,99.7337417602539
2016-03-16,106.30999755859375,104.58999633789062,104.61000061035156,105.97000122070312,38303500.0,101.05933380126953
2016-03-17,106.47000122070312,104.95999908447266,105.5199966430664,105.80000305175781,34420700.0,100.89720916748047
2016-03-18,106.5,105.19000244140625,106.33999633789062,105.91999816894531,44205200.0,101.01165008544922
2016-03-21,107.6500015258789,105.13999938964844,105.93000030517578,105.91000366210938,35502700.0,101.00211334228516
2016-03-22,107.29000091552734,105.20999908447266,105.25,106.72000122070312,32444400.0,101.77457427978516
2016-03-23,107.06999969482422,105.9000015258789,106.4800033569336,106.12999725341797,25703500.0,101.2119140625
2016-03-24,106.25,104.88999938964844,105.47000122070312,105.66999816894531,26133000.0,100.77323150634766
2016-03-28,106.19000244140625,105.05999755859375,106.0,105.19000244140625,19411400.0,100.31547546386719
2016-03-29,107.79000091552734,104.87999725341797,104.88999938964844,107.68000030517578,31190100.0,102.69009399414062
2016-03-30,110.41999816894531,108.5999984741211,108.6500015258789,109.55999755859375,45601100.0,104.48296356201172
2016-03-31,109.9000015258789,108.87999725341797,109.72000122070312,108.98999786376953,25888400.0,103.93939208984375
2016-04-01,110.0,108.19999694824219,108.77999877929688,109.98999786376953,25874000.0,104.8930435180664
2016-04-04,112.19000244140625,110.2699966430664,110.41999816894531,111.12000274658203,37356200.0,105.9706802368164
2016-04-05,110.7300033569336,109.41999816894531,109.51000213623047,109.80999755859375,26578700.0,104.72137451171875
2016-04-06,110.9800033569336,109.19999694824219,110.2300033569336,110.95999908447266,26404100.0,105.8180923461914
2016-04-07,110.41999816894531,108.12000274658203,109.94999694824219,108.54000091552734,31801900.0,103.5102310180664
2016-04-08,109.7699966430664,108.16999816894531,108.91000366210938,108.66000366210938,23581700.0,103.62467193603516
2016-04-11,110.61000061035156,108.83000183105469,108.97000122070312,109.0199966430664,29407500.0,103.96798706054688
2016-04-12,110.5,108.66000366210938,109.33999633789062,110.44000244140625,27232300.0,105.32218170166016
2016-04-13,112.33999633789062,110.80000305175781,110.80000305175781,112.04000091552734,33257300.0,106.84805297851562
2016-04-14,112.38999938964844,111.33000183105469,111.62000274658203,112.0999984741211,25473900.0,106.90525817871094
2016-04-15,112.30000305175781,109.7300033569336,112.11000061035156,109.8499984741211,46939000.0,104.75952911376953
2016-04-18,108.94999694824219,106.94000244140625,108.88999938964844,107.4800033569336,60834000.0,102.4993667602539
2016-04-19,108.0,106.2300033569336,107.87999725341797,106.91000366210938,32384900.0,101.95576477050781
2016-04-20,108.08999633789062,106.05999755859375,106.63999938964844,107.12999725341797,30611000.0,102.16558074951172
2016-04-21,106.93000030517578,105.5199966430664,106.93000030517578,105.97000122070312,31552500.0,101.05933380126953
2016-04-22,106.4800033569336,104.62000274658203,105.01000213623047,105.68000030517578,33683100.0,100.78276824951172
2016-04-25,105.6500015258789,104.51000213623047,105.0,105.08000183105469,28031600.0,100.2105712890625
2016-04-26,105.30000305175781,103.91000366210938,103.91000366210938,104.3499984741211,56016200.0,99.51438903808594
2016-04-27,98.70999908447266,95.68000030517578,96.0,97.81999969482422,114602100.0,93.28701782226562
2016-04-28,97.87999725341797,94.25,97.61000061035156,94.83000183105469,82242700.0,90.43556213378906
2016-04-29,94.72000122070312,92.51000213623047,93.98999786376953,93.73999786376953,68531500.0,89.39606475830078
2016-05-02,94.08000183105469,92.4000015258789,93.97000122070312,93.63999938964844,48160100.0,89.30069732666016
2016-05-03,95.73999786376953,93.68000030517578,94.19999694824219,95.18000030517578,56831300.0,90.76934814453125
2016-05-04,95.9000015258789,93.81999969482422,95.19999694824219,94.19000244140625,41025500.0,89.8252182006836
2016-05-05,94.06999969482422,92.68000030517578,94.0,93.23999786376953,35890500.0,89.46061706542969
2016-05-06,93.44999694824219,91.8499984741211,93.37000274658203,92.72000122070312,43458200.0,88.9616928100586
2016-05-09,93.7699966430664,92.58999633789062,93.0,92.79000091552734,32936400.0,89.02885437011719
2016-05-10,93.56999969482422,92.11000061035156,93.33000183105469,93.41999816894531,33686800.0,89.63331604003906
2016-05-11,93.56999969482422,92.45999908447266,93.4800033569336,92.51000213623047,28719100.0,88.76020812988281
2016-05-12,92.77999877929688,89.47000122070312,92.72000122070312,90.33999633789062,76314700.0,86.67816162109375
2016-05-13,91.66999816894531,90.0,90.0,90.5199966430664,44392800.0,86.85086059570312
2016-05-16,94.38999938964844,91.6500015258789,92.38999938964844,93.87999725341797,61259800.0,90.07467651367188
2016-05-17,94.69999694824219,93.01000213623047,94.55000305175781,93.48999786376953,46916900.0,89.70047760009766
2016-05-18,95.20999908447266,93.88999938964844,94.16000366210938,94.55999755859375,42062400.0,90.72713470458984
2016-05-19,94.63999938964844,93.56999969482422,94.63999938964844,94.19999694824219,30442100.0,90.38169860839844
2016-05-20,95.43000030517578,94.5199966430664,94.63999938964844,95.22000122070312,32026000.0,91.36035919189453
2016-05-23,97.19000244140625,95.66999816894531,95.87000274658203,96.43000030517578,38018600.0,92.52131652832031
2016-05-24,98.08999633789062,96.83999633789062,97.22000122070312,97.9000015258789,35140200.0,93.9317398071289
2016-05-25,99.73999786376953,98.11000061035156,98.66999816894531,99.62000274658203,38168800.0,95.58201599121094
2016-05-26,100.7300033569336,98.63999938964844,99.68000030517578,100.41000366210938,56331200.0,96.3399887084961
2016-05-27,100.47000122070312,99.25,99.44000244140625,100.3499984741211,36229500.0,96.28241729736328
2016-05-31,100.4000015258789,98.81999969482422,99.5999984741211,99.86000061035156,42307200.0,95.81228637695312
2016-06-01,99.54000091552734,98.33000183105469,99.0199966430664,98.45999908447266,29173300.0,94.46902465820312
2016-06-02,97.83999633789062,96.62999725341797,97.5999984741211,97.72000122070312,40191600.0,93.75904083251953
2016-06-03,98.2699966430664,97.44999694824219,97.79000091552734,97.91999816894531,28062900.0,93.95092010498047
2016-06-06,101.88999938964844,97.55000305175781,97.98999786376953,98.62999725341797,23292500.0,94.63213348388672
2016-06-07,99.87000274658203,98.95999908447266,99.25,99.02999877929688,22409500.0,95.01593017578125
2016-06-08,99.55999755859375,98.68000030517578,99.0199966430664,98.94000244140625,20848100.0,94.9295883178711
2016-06-09,99.98999786376953,98.45999908447266,98.5,99.6500015258789,26601400.0,95.61080169677734
2016-06-10,99.3499984741211,98.4800033569336,98.52999877929688,98.83000183105469,31712900.0,94.82405090332031
2016-06-13,99.12000274658203,97.0999984741211,98.69000244140625,97.33999633789062,38020500.0,93.3944320678711
2016-06-14,98.4800033569336,96.75,97.31999969482422,97.45999908447266,31931900.0,93.50955963134766
2016-06-15,98.41000366210938,97.02999877929688,97.81999969482422,97.13999938964844,29445200.0,93.20254516601562
2016-06-16,97.75,96.06999969482422,96.44999694824219,97.55000305175781,31326800.0,93.5959243774414
2016-06-17,96.6500015258789,95.30000305175781,96.62000274658203,95.33000183105469,61008200.0,91.46591186523438
2016-06-20,96.56999969482422,95.02999877929688,96.0,95.0999984741211,34411900.0,91.24522399902344
2016-06-21,96.3499984741211,94.68000030517578,94.94000244140625,95.91000366210938,35546400.0,92.02239990234375
2016-06-22,96.88999938964844,95.3499984741211,96.25,95.55000305175781,29219100.0,91.67698669433594
2016-06-23,96.29000091552734,95.25,95.94000244140625,96.0999984741211,32240200.0,92.20469665527344
2016-06-24,94.66000366210938,92.6500015258789,92.91000366210938,93.4000015258789,75311400.0,89.6141357421875
2016-06-27,93.05000305175781,91.5,93.0,92.04000091552734,45489600.0,88.30924987792969
2016-06-28,93.66000366210938,92.13999938964844,92.9000015258789,93.58999633789062,40444900.0,89.79642486572266
2016-06-29,94.55000305175781,93.62999725341797,93.97000122070312,94.4000015258789,36531000.0,90.5736083984375
2016-06-30,95.7699966430664,94.30000305175781,94.44000244140625,95.5999984741211,35836400.0,91.72496032714844
2016-07-01,96.47000122070312,95.33000183105469,95.48999786376953,95.88999938964844,26026500.0,92.00321197509766
2016-07-05,95.4000015258789,94.45999908447266,95.38999938964844,94.98999786376953,27705200.0,91.13967895507812
2016-07-06,95.66000366210938,94.37000274658203,94.5999984741211,95.52999877929688,30949100.0,91.65779876708984
2016-07-07,96.5,95.62000274658203,95.69999694824219,95.94000244140625,25139600.0,92.05118560791016
2016-07-08,96.88999938964844,96.05000305175781,96.48999786376953,96.68000030517578,28912100.0,92.76118469238281
2016-07-11,97.6500015258789,96.7300033569336,96.75,96.9800033569336,23794900.0,93.04902648925781
2016-07-12,97.69999694824219,97.12000274658203,97.16999816894531,97.41999816894531,24167500.0,93.47119140625
2016-07-13,97.66999816894531,96.83999633789062,97.41000366210938,96.87000274658203,25892200.0,92.94347381591797
2016-07-14,98.98999786376953,97.31999969482422,97.38999938964844,98.79000091552734,38919000.0,94.78565979003906
2016-07-15,99.30000305175781,98.5,98.91999816894531,98.77999877929688,30137000.0,94.77606201171875
2016-07-18,100.12999725341797,98.5999984741211,98.69999694824219,99.83000183105469,36493900.0,95.78350830078125
2016-07-19,100.0,99.33999633789062,99.55999755859375,99.87000274658203,23779900.0,95.8218765258789
2016-07-20,100.45999908447266,99.73999786376953,100.0,99.95999908447266,26276000.0,95.90823364257812
2016-07-21,101.0,99.12999725341797,99.83000183105469,99.43000030517578,32702000.0,95.39971160888672
2016-07-22,99.30000305175781,98.30999755859375,99.26000213623047,98.66000366210938,28313700.0,94.66093444824219
2016-07-25,98.83999633789062,96.91999816894531,98.25,97.33999633789062,40382900.0,93.3944320678711
2016-07-26,97.97000122070312,96.41999816894531,96.81999969482422,96.66999816894531,56239800.0,92.7515869140625
2016-07-27,104.3499984741211,102.75,104.2699966430664,102.94999694824219,92344800.0,98.77703857421875
2016-07-28,104.44999694824219,102.81999969482422,102.83000183105469,104.33999633789062,39869800.0,100.11067962646484
2016-07-29,104.55000305175781,103.68000030517578,104.19000244140625,104.20999908447266,27733700.0,99.98596954345703
2016-08-01,106.1500015258789,104.41000366210938,104.41000366210938,106.05000305175781,38167900.0,101.7513656616211
2016-08-02,106.06999969482422,104.0,106.05000305175781,104.4800033569336,33816600.0,100.24502563476562
2016-08-03,105.83999633789062,104.7699966430664,104.80999755859375,105.79000091552734,30202600.0,101.50192260742188
2016-08-04,106.0,105.27999877929688,105.58000183105469,105.87000274658203,27408700.0,102.12895965576172
2016-08-05,107.6500015258789,106.18000030517578,106.2699966430664,107.4800033569336,40553400.0,103.68206787109375
2016-08-08,108.37000274658203,107.16000366210938,107.5199966430664,108.37000274658203,28037200.0,104.54061889648438
2016-08-09,108.94000244140625,108.01000213623047,108.2300033569336,108.80999755859375,26315200.0,104.96505737304688
2016-08-10,108.9000015258789,107.76000213623047,108.70999908447266,108.0,24008500.0,104.18368530273438
2016-08-11,108.93000030517578,107.8499984741211,108.5199966430664,107.93000030517578,27484500.0,104.11616516113281
2016-08-12,108.44000244140625,107.77999877929688,107.77999877929688,108.18000030517578,18660400.0,104.3573226928711
2016-08-15,109.54000091552734,108.08000183105469,108.13999938964844,109.4800033569336,25868200.0,105.61138916015625
2016-08-16,110.2300033569336,109.20999908447266,109.62999725341797,109.37999725341797,33794400.0,105.51490783691406
2016-08-17,109.37000274658203,108.33999633789062,109.0999984741211,109.22000122070312,25356000.0,105.36056518554688
2016-08-18,109.5999984741211,109.0199966430664,109.2300033569336,109.08000183105469,21984700.0,105.22552490234375
2016-08-19,109.69000244140625,108.36000061035156,108.7699966430664,109.36000061035156,25368100.0,105.4956283569336
2016-08-22,109.0999984741211,107.8499984741211,108.86000061035156,108.51000213623047,25820200.0,104.6756820678711
2016-08-23,109.31999969482422,108.52999877929688,108.58999633789062,108.8499984741211,21257700.0,105.00364685058594
2016-08-24,108.75,107.68000030517578,108.56999969482422,108.02999877929688,23675100.0,104.2126235961914
2016-08-25,107.87999725341797,106.68000030517578,107.38999938964844,107.56999969482422,25086200.0,103.76887512207031
2016-08-26,107.94999694824219,106.30999755859375,107.41000366210938,106.94000244140625,27766300.0,103.16114044189453
2016-08-29,107.44000244140625,106.29000091552734,106.62000274658203,106.81999969482422,24970300.0,103.0453872680664
2016-08-30,106.5,105.5,105.80000305175781,106.0,24863900.0,102.25435638427734
2016-08-31,106.56999969482422,105.63999938964844,105.66000366210938,106.0999984741211,29662400.0,102.350830078125
2016-09-01,106.80000305175781,105.62000274658203,106.13999938964844,106.7300033569336,26701500.0,102.95855712890625
2016-09-02,108.0,106.81999969482422,107.69999694824219,107.7300033569336,26802500.0,103.92323303222656
2016-09-06,108.30000305175781,107.51000213623047,107.9000015258789,107.69999694824219,26880400.0,103.89427947998047
2016-09-07,108.76000213623047,107.06999969482422,107.83000183105469,108.36000061035156,42364300.0,104.53095245361328
2016-09-08,107.2699966430664,105.23999786376953,107.25,105.5199966430664,53002000.0,101.79131317138672
2016-09-09,105.72000122070312,103.12999725341797,104.63999938964844,103.12999725341797,46557000.0,99.48577117919922
2016-09-12,105.72000122070312,102.52999877929688,102.6500015258789,105.44000244140625,45292800.0,101.71414947509766
2016-09-13,108.79000091552734,107.23999786376953,107.51000213623047,107.94999694824219,62176200.0,104.13542938232422
2016-09-14,113.02999877929688,108.5999984741211,108.7300033569336,111.7699966430664,110888700.0,107.82046508789062
2016-09-15,115.7300033569336,113.48999786376953,113.86000061035156,115.56999969482422,89983600.0,111.4861831665039
2016-09-16,116.12999725341797,114.04000091552734,115.12000274658203,114.91999816894531,79886900.0,110.8591537475586
2016-09-19,116.18000030517578,113.25,115.19000244140625,113.58000183105469,47023000.0,109.5665054321289
2016-09-20,114.12000274658203,112.51000213623047,113.05000305175781,113.56999969482422,34514300.0,109.55684661865234
2016-09-21,113.98999786376953,112.44000244140625,113.8499984741211,113.55000305175781,36003200.0,109.53756713867188
2016-09-22,114.94000244140625,114.0,114.3499984741211,114.62000274658203,31074000.0,110.56976318359375
2016-09-23,114.79000091552734,111.55000305175781,114.41999816894531,112.70999908447266,52481200.0,108.72724151611328
2016-09-26,113.38999938964844,111.55000305175781,111.63999938964844,112.87999725341797,29869400.0,108.8912353515625
2016-09-27,113.18000030517578,112.33999633789062,113.0,113.08999633789062,24607400.0,109.09382629394531
2016-09-28,114.63999938964844,113.43000030517578,113.69000244140625,113.94999694824219,29641100.0,109.92343139648438
2016-09-29,113.80000305175781,111.80000305175781,113.16000366210938,112.18000030517578,35887000.0,108.21597290039062
2016-09-30,113.37000274658203,111.80000305175781,112.45999908447266,113.05000305175781,36379100.0,109.05523681640625
2016-10-03,113.05000305175781,112.27999877929688,112.70999908447266,112.5199966430664,21701800.0,108.54396057128906
2016-10-04,114.30999755859375,112.62999725341797,113.05999755859375,113.0,29736800.0,109.00699615478516
2016-10-05,113.66000366210938,112.69000244140625,113.4000015258789,113.05000305175781,21453100.0,109.05523681640625
2016-10-06,114.33999633789062,113.12999725341797,113.69999694824219,113.88999938964844,28779300.0,109.86555480957031
2016-10-07,114.55999755859375,113.51000213623047,114.30999755859375,114.05999755859375,24358400.0,110.02954864501953
2016-10-10,116.75,114.72000122070312,115.0199966430664,116.05000305175781,36236000.0,111.94923400878906
2016-10-11,118.69000244140625,116.19999694824219,117.69999694824219,116.30000305175781,64041000.0,112.19039154052734
2016-10-12,117.9800033569336,116.75,117.3499984741211,117.33999633789062,37586800.0,113.19364166259766
2016-10-13,117.44000244140625,115.72000122070312,116.79000091552734,116.9800033569336,35192400.0,112.84636688232422
2016-10-14,118.16999816894531,117.12999725341797,117.87999725341797,117.62999725341797,35652200.0,113.473388671875
2016-10-17,117.83999633789062,116.77999877929688,117.33000183105469,117.55000305175781,23624900.0,113.39622497558594
2016-10-18,118.20999908447266,117.44999694824219,118.18000030517578,117.47000122070312,24553500.0,113.31904602050781
2016-10-19,117.76000213623047,113.80000305175781,117.25,117.12000274658203,20034600.0,112.9814224243164
2016-10-20,117.37999725341797,116.33000183105469,116.86000061035156,117.05999755859375,24125800.0,112.92352294921875
2016-10-21,116.91000366210938,116.27999877929688,116.80999755859375,116.5999984741211,23192700.0,112.47979736328125
2016-10-24,117.73999786376953,117.0,117.0999984741211,117.6500015258789,23538700.0,113.49269104003906
2016-10-25,118.36000061035156,117.30999755859375,117.94999694824219,118.25,48129000.0,114.07148742675781
2016-10-26,115.69999694824219,113.30999755859375,114.30999755859375,115.58999633789062,66134200.0,111.50548553466797
2016-10-27,115.86000061035156,114.0999984741211,115.38999938964844,114.4800033569336,34562000.0,110.4347152709961
2016-10-28,115.20999908447266,113.44999694824219,113.87000274658203,113.72000122070312,37861700.0,109.7015609741211
2016-10-31,114.2300033569336,113.19999694824219,113.6500015258789,113.54000091552734,26419400.0,109.52792358398438
2016-11-01,113.7699966430664,110.52999877929688,113.45999908447266,111.48999786376953,43825800.0,107.55034637451172
2016-11-02,112.3499984741211,111.2300033569336,111.4000015258789,111.58999633789062,28331700.0,107.64682006835938
2016-11-03,111.45999908447266,109.55000305175781,110.9800033569336,109.83000183105469,26932600.0,106.49298858642578
2016-11-04,110.25,108.11000061035156,108.52999877929688,108.83999633789062,30837000.0,105.5330581665039
2016-11-07,110.51000213623047,109.45999908447266,110.08000183105469,110.41000366210938,32560000.0,107.05535888671875
2016-11-08,111.72000122070312,109.69999694824219,110.30999755859375,111.05999755859375,24054500.0,107.68560028076172
2016-11-09,111.31999969482422,108.05000305175781,109.87999725341797,110.87999725341797,59176400.0,107.51107788085938
2016-11-10,111.08999633789062,105.83000183105469,111.08999633789062,107.79000091552734,57134500.0,104.51496124267578
2016-11-11,108.87000274658203,106.55000305175781,107.12000274658203,108.43000030517578,34094100.0,105.13551330566406
2016-11-14,107.80999755859375,104.08000183105469,107.70999908447266,105.70999908447266,51175500.0,102.49816131591797
2016-11-15,107.68000030517578,106.16000366210938,106.56999969482422,107.11000061035156,32264500.0,103.85563659667969
2016-11-16,110.2300033569336,106.5999984741211,106.69999694824219,109.98999786376953,58840500.0,106.64813232421875
2016-11-17,110.3499984741211,108.83000183105469,109.80999755859375,109.94999694824219,27632000.0,106.60932922363281
2016-11-18,110.54000091552734,109.66000366210938,109.72000122070312,110.05999755859375,28428900.0,106.71599578857422
2016-11-21,111.98999786376953,110.01000213623047,110.12000274658203,111.7300033569336,29264600.0,108.33526611328125
2016-11-22,112.41999816894531,111.4000015258789,111.94999694824219,111.80000305175781,25965500.0,108.40313720703125
2016-11-23,111.51000213623047,110.33000183105469,111.36000061035156,111.2300033569336,27426400.0,107.85044860839844
2016-11-25,111.87000274658203,110.94999694824219,111.12999725341797,111.79000091552734,11475900.0,108.3934326171875
2016-11-28,112.47000122070312,111.38999938964844,111.43000030517578,111.56999969482422,27194000.0,108.18012237548828
2016-11-29,112.02999877929688,110.06999969482422,110.77999877929688,111.45999908447266,28528800.0,108.0734634399414
2016-11-30,112.19999694824219,110.2699966430664,111.5999984741211,110.5199966430664,36162300.0,107.16201782226562
2016-12-01,110.94000244140625,109.02999877929688,110.37000274658203,109.48999786376953,37086900.0,106.16331481933594
2016-12-02,110.08999633789062,108.8499984741211,109.16999816894531,109.9000015258789,26528000.0,106.56085968017578
2016-12-05,110.02999877929688,108.25,110.0,109.11000061035156,34324500.0,105.79486846923828
2016-12-06,110.36000061035156,109.19000244140625,109.5,109.94999694824219,26195500.0,106.60932922363281
2016-12-07,111.19000244140625,109.16000366210938,109.26000213623047,111.02999877929688,29998700.0,107.6565170288086
2016-12-08,112.43000030517578,110.5999984741211,110.86000061035156,112.12000274658203,27068300.0,108.71340942382812
2016-12-09,114.69999694824219,112.30999755859375,112.30999755859375,113.94999694824219,34402600.0,110.48780059814453
2016-12-12,115.0,112.48999786376953,113.29000091552734,113.30000305175781,26374400.0,109.85755920410156
2016-12-13,115.91999816894531,113.75,113.83999633789062,115.19000244140625,43733800.0,111.69013214111328
2016-12-14,116.19999694824219,114.9800033569336,115.04000091552734,115.19000244140625,34031800.0,111.69013214111328
2016-12-15,116.7300033569336,115.2300033569336,115.37999725341797,115.81999969482422,46524500.0,112.30097961425781
2016-12-16,116.5,115.6500015258789,116.47000122070312,115.97000122070312,44351100.0,112.44644165039062
2016-12-19,117.37999725341797,115.75,115.80000305175781,116.63999938964844,27779400.0,113.0960693359375
2016-12-20,117.5,116.68000030517578,116.73999786376953,116.94999694824219,21425000.0,113.39665222167969
2016-12-21,117.4000015258789,116.77999877929688,116.80000305175781,117.05999755859375,23783200.0,113.50330352783203
2016-12-22,116.51000213623047,115.63999938964844,116.3499984741211,116.29000091552734,26085900.0,112.7567138671875
2016-12-23,116.5199966430664,115.58999633789062,115.58999633789062,116.5199966430664,14249500.0,112.9797134399414
2016-12-27,117.80000305175781,116.48999786376953,116.5199966430664,117.26000213623047,18296900.0,113.6972427368164
2016-12-28,118.0199966430664,116.19999694824219,117.5199966430664,116.76000213623047,20905900.0,113.2124252319336
2016-12-29,117.11000061035156,116.4000015258789,116.44999694824219,116.7300033569336,15039500.0,113.18333435058594
2016-12-30,117.19999694824219,115.43000030517578,116.6500015258789,115.81999969482422,30586300.0,112.30097961425781
2017-01-03,116.33000183105469,114.76000213623047,115.80000305175781,116.1500015258789,28781900.0,112.62096405029297
2017-01-04,116.51000213623047,115.75,115.8499984741211,116.0199966430664,21118100.0,112.49491119384766
2017-01-05,116.86000061035156,115.80999755859375,115.91999816894531,116.61000061035156,22193600.0,113.06698608398438
2017-01-06,118.16000366210938,116.47000122070312,116.77999877929688,117.91000366210938,31751900.0,114.32748413085938
2017-01-09,119.43000030517578,117.94000244140625,117.94999694824219,118.98999786376953,33561900.0,115.37466430664062
2017-01-10,119.37999725341797,118.30000305175781,118.7699966430664,119.11000061035156,24462100.0,115.49102020263672
2017-01-11,119.93000030517578,118.5999984741211,118.73999786376953,119.75,27588600.0,116.11158752441406
2017-01-12,119.30000305175781,118.20999908447266,118.9000015258789,119.25,27086200.0,115.62676239013672
2017-01-13,119.62000274658203,118.80999755859375,119.11000061035156,119.04000091552734,26111900.0,115.42314910888672
2017-01-17,120.23999786376953,118.22000122070312,118.33999633789062,120.0,34439800.0,116.35398864746094
2017-01-18,120.5,119.70999908447266,120.0,119.98999786376953,23713000.0,116.34428405761719
2017-01-19,120.08999633789062,119.37000274658203,119.4000015258789,119.77999877929688,25597300.0,116.14067077636719
2017-01-20,120.44999694824219,119.7300033569336,120.44999694824219,120.0,32597900.0,116.35398864746094
2017-01-23,120.80999755859375,119.7699966430664,120.0,120.08000183105469,22050200.0,116.43154907226562
2017-01-24,120.0999984741211,119.5,119.55000305175781,119.97000122070312,23211000.0,116.32489776611328
2017-01-25,122.0999984741211,120.27999877929688,120.41999816894531,121.87999725341797,32377600.0,118.1768569946289
2017-01-26,122.44000244140625,121.5999984741211,121.66999816894531,121.94000244140625,26337600.0,118.23503875732422
2017-01-27,122.3499984741211,121.5999984741211,122.13999938964844,121.94999694824219,20562900.0,118.2447280883789
2017-01-30,121.62999725341797,120.66000366210938,120.93000030517578,121.62999725341797,30377500.0,117.93445587158203
2017-01-31,121.38999938964844,120.62000274658203,121.1500015258789,121.3499984741211,49201000.0,117.6629638671875
2017-02-01,130.49000549316406,127.01000213623047,127.02999877929688,128.75,111985000.0,124.838134765625
2017-02-02,129.38999938964844,127.77999877929688,127.9800033569336,128.52999877929688,33710400.0,124.62480926513672
2017-02-03,129.19000244140625,128.16000366210938,128.30999755859375,129.0800018310547,24507300.0,125.15809631347656
2017-02-06,130.5,128.89999389648438,129.1300048828125,130.2899932861328,26845900.0,126.33133697509766
2017-02-07,132.08999633789062,130.4499969482422,130.5399932861328,131.52999877929688,38183800.0,127.53366088867188
2017-02-08,132.22000122070312,131.22000122070312,131.35000610351562,132.0399932861328,23004100.0,128.0281524658203
2017-02-09,132.4499969482422,131.1199951171875,131.64999389648438,132.4199981689453,28349900.0,128.9532928466797
2017-02-10,132.94000244140625,132.0500030517578,132.4600067138672,132.1199951171875,20065500.0,128.66114807128906
2017-02-13,133.82000732421875,132.75,133.0800018310547,133.2899932861328,23035400.0,129.80052185058594
2017-02-14,135.08999633789062,133.25,133.47000122070312,135.02000427246094,33226200.0,131.48521423339844
2017-02-15,136.27000427246094,134.6199951171875,135.52000427246094,135.50999450683594,35623100.0,131.96238708496094
2017-02-16,135.89999389648438,134.83999633789062,135.6699981689453,135.35000610351562,22584600.0,131.8065948486328
2017-02-17,135.8300018310547,135.10000610351562,135.10000610351562,135.72000122070312,22198200.0,132.1669158935547
2017-02-21,136.75,135.97999572753906,136.22999572753906,136.6999969482422,24507200.0,133.12124633789062
2017-02-22,137.1199951171875,136.11000061035156,136.42999267578125,137.11000061035156,20836900.0,133.5205078125
2017-02-23,137.47999572753906,136.3000030517578,137.3800048828125,136.52999877929688,20788200.0,132.9556884765625
2017-02-24,136.66000366210938,135.27999877929688,135.91000366210938,136.66000366210938,21776600.0,133.08230590820312
2017-02-27,137.44000244140625,136.27999877929688,137.13999938964844,136.92999267578125,20257400.0,133.34521484375
2017-02-28,137.44000244140625,136.6999969482422,137.0800018310547,136.99000549316406,23482900.0,133.40365600585938
2017-03-01,140.14999389648438,137.60000610351562,137.88999938964844,139.7899932861328,36414600.0,136.13034057617188
2017-03-02,140.27999877929688,138.75999450683594,140.0,138.9600067138672,26211000.0,135.32208251953125
2017-03-03,139.8300018310547,138.58999633789062,138.77999877929688,139.77999877929688,21108100.0,136.12060546875
2017-03-06,139.77000427246094,138.60000610351562,139.3699951171875,139.33999633789062,21750000.0,135.69210815429688
2017-03-07,139.97999572753906,138.7899932861328,139.05999755859375,139.52000427246094,17446300.0,135.86741638183594
2017-03-08,139.8000030517578,138.82000732421875,138.9499969482422,139.0,18707200.0,135.36105346679688
2017-03-09,138.7899932861328,137.0500030517578,138.74000549316406,138.67999267578125,22155900.0,135.0493927001953
2017-03-10,139.36000061035156,138.63999938964844,139.25,139.13999938964844,19612800.0,135.4973602294922
2017-03-13,139.42999267578125,138.82000732421875,138.85000610351562,139.1999969482422,17421700.0,135.5557861328125
2017-03-14,139.64999389648438,138.83999633789062,139.3000030517578,138.99000549316406,15309100.0,135.3512725830078
2017-03-15,140.75,139.02999877929688,139.41000366210938,140.4600067138672,25691800.0,136.78282165527344
2017-03-16,141.02000427246094,140.25999450683594,140.72000122070312,140.69000244140625,19232000.0,137.00677490234375
2017-03-17,141.0,139.88999938964844,141.0,139.99000549316406,43885000.0,136.32513427734375
2017-03-20,141.5,140.22999572753906,140.39999389648438,141.4600067138672,21542000.0,137.75665283203125
2017-03-21,142.8000030517578,139.72999572753906,142.11000061035156,139.83999633789062,39529900.0,136.1790313720703
2017-03-22,141.60000610351562,139.75999450683594,139.85000610351562,141.4199981689453,25860200.0,137.71768188476562
2017-03-23,141.5800018310547,140.61000061035156,141.25999450683594,140.9199981689453,20346300.0,137.23077392578125
2017-03-24,141.74000549316406,140.35000610351562,141.5,140.63999938964844,22395600.0,136.95811462402344
2017-03-27,141.22000122070312,138.6199951171875,139.38999938964844,140.8800048828125,23575100.0,137.1918487548828
2017-03-28,144.0399932861328,140.6199951171875,140.91000366210938,143.8000030517578,33374800.0,140.03536987304688
2017-03-29,144.49000549316406,143.19000244140625,143.67999267578125,144.1199951171875,29190000.0,140.3470001220703
2017-03-30,144.5,143.5,144.19000244140625,143.92999267578125,21207300.0,140.16197204589844
2017-03-31,144.27000427246094,143.00999450683594,143.72000122070312,143.66000366210938,19661700.0,139.8990478515625
2017-04-03,144.1199951171875,143.0500030517578,143.7100067138672,143.6999969482422,19985700.0,139.93800354003906
2017-04-04,144.88999938964844,143.1699981689453,143.25,144.77000427246094,19891400.0,140.97998046875
